Test_Number,Experiment_ID,Profile,Start_X,Start_Y,Goal_X,Goal_Y,Euclidean_Distance,Dijkstra_Success,Dijkstra_Path_Length,Dijkstra_Cost,AStar_Success,AStar_Path_Length,AStar_Cost,Safety_Success,Safety_Path_Length,Safety_Cost,Balanced_Success,Balanced_Path_Length,Balanced_Cost
3,28,Dynamic,366.69,82.5,139.56,43.04,230.53,1,24,23.0,1,24,23.0,1,24,2.3,1,24,1.7913
3,29,Offensive,372.97,426.85,206.91,442.24,166.78,1,18,18.0312,1,18,18.0312,1,20,2.2613,1,18,2.6973
3,29,Neutral,372.97,426.85,206.91,442.24,166.78,1,18,23.6979,1,18,23.6979,1,20,2.8946,1,18,3.0763
3,29,Defensive,372.97,426.85,206.91,442.24,166.78,1,18,35.0312,1,18,35.0312,1,20,4.1613,1,18,4.6145
3,29,Dynamic,372.97,426.85,206.91,442.24,166.78,1,18,18.0312,1,18,18.0312,1,20,2.2613,1,18,2.6973
3,30,Offensive,391.78,277.84,388.76,222.2,55.72,1,6,11.4137,1,6,11.4137,1,6,64.6368,1,6,6.4943
3,30,Neutral,391.78,277.84,388.76,222.2,55.72,1,6,13.0803,1,6,13.0803,1,6,64.8034,1,6,8.6591
3,30,Defensive,391.78,277.84,388.76,222.2,55.72,1,6,16.4137,1,6,16.4137,1,6,65.1368,1,6,12.9886
3,30,Dynamic,391.78,277.84,388.76,222.2,55.72,1,6,12.747,1,6,12.747,1,6,64.7701,1,6,11.2119
3,31,Offensive,207.8,51.46,181.24,241.3,191.69,1,20,19.0,1,20,19.2582,1,20,1.9,1,20,1.6353
3,31,Neutral,207.8,51.46,181.24,241.3,191.69,1,20,25.3333,1,20,25.3333,1,20,2.5333,1,20,2.1804
3,31,Defensive,207.8,51.46,181.24,241.3,191.69,1,20,38.0,1,20,38.0,1,20,3.8,1,20,2.5027
3,31,Dynamic,207.8,51.46,181.24,241.3,191.69,1,20,19.0,1,20,19.2582,1,20,1.9,1,20,1.6353
3,32,Offensive,349.89,234.15,439.4,358.27,153.03,1,13,21.6371,1,13,21.6371,1,53,5.5613,1,13,10.191
3,32,Neutral,349.89,234.15,439.4,358.27,153.03,1,13,25.6371,1,13,25.6371,1,53,7.2946,1,24,12.685
3,32,Defensive,349.89,234.15,439.4,358.27,153.03,1,13,33.6371,1,13,33.6371,1,39,10.1141,1,24,19.0275
3,32,Dynamic,349.89,234.15,439.4,358.27,153.03,1,13,22.6371,1,13,22.6371,1,53,5.5613,1,23,13.0916
3,33,Offensive,34.89,199.1,312.35,180.25,278.09,1,29,28.0,1,29,28.8578,1,29,2.8,1,29,3.5393
3,33,Neutral,34.89,199.1,312.35,180.25,278.09,1,29,37.3333,1,29,37.3333,1,29,3.7333,1,29,4.719
3,33,Defensive,34.89,199.1,312.35,180.25,278.09,1,29,56.0,1,29,56.0,1,29,5.6,1,29,7.0785
3,33,Dynamic,34.89,199.1,312.35,180.25,278.09,1,29,28.0,1,29,28.8578,1,29,2.8,1,29,3.5393
3,34,Offensive,367.16,440.1,192.24,390.45,181.83,1,18,22.1351,1,18,22.1351,1,23,45.0536,1,18,6.1036
3,34,Neutral,367.16,440.1,192.24,390.45,181.83,1,18,27.8018,1,18,27.8018,1,23,45.7869,1,18,8.1382
3,34,Defensive,367.16,440.1,192.24,390.45,181.83,1,18,39.1351,1,18,39.1351,1,23,47.2536,1,18,12.2072
3,34,Dynamic,367.16,440.1,192.24,390.45,181.83,1,18,22.4684,1,18,22.4684,1,23,45.0869,1,18,7.2276
3,35,Offensive,252.03,463.87,88.94,449.31,163.74,1,18,17.9444,1,18,17.9444,1,18,11.1439,1,18,2.0095
3,35,Neutral,252.03,463.87,88.94,449.31,163.74,1,18,23.6111,1,18,23.6111,1,18,11.7106,1,18,2.6793
3,35,Defensive,252.03,463.87,88.94,449.31,163.74,1,18,34.9444,1,18,34.9444,1,18,12.8439,1,18,3.8234
3,35,Dynamic,252.03,463.87,88.94,449.31,163.74,1,18,17.9444,1,18,17.9444,1,18,11.1439,1,18,2.0095
3,36,Offensive,247.41,453.82,154.16,76.09,389.06,1,39,38.9277,1,39,39.2072,1,41,4.0,1,39,6.5901
3,36,Neutral,247.41,453.82,154.16,76.09,389.06,1,39,51.5944,1,39,51.674,1,41,5.3333,1,39,8.3346
3,36,Defensive,247.41,453.82,154.16,76.09,389.06,1,39,76.9277,1,39,76.9277,1,41,8.0,1,39,12.5019
3,36,Dynamic,247.41,453.82,154.16,76.09,389.06,1,39,38.9277,1,39,39.2072,1,41,4.0,1,39,6.5901
3,37,Offensive,470.14,302.48,36.09,124.76,469.02,1,50,54.1258,1,50,54.1499,1,55,52.7604,1,50,18.9146
3,37,Neutral,470.14,302.48,36.09,124.76,469.02,1,50,70.4591,1,50,70.4591,1,55,54.5604,1,51,18.9596
3,37,Defensive,470.14,302.48,36.09,124.76,469.02,1,50,103.1258,1,50,103.1258,1,55,58.1604,1,51,27.5625
3,37,Dynamic,470.14,302.48,36.09,124.76,469.02,1,50,54.7924,1,50,54.8165,1,55,52.8271,1,50,20.5069
3,38,Offensive,386.55,354.7,261.34,309.21,133.22,1,13,13.3549,1,13,13.6414,1,13,14.7488,1,13,2.1538
3,38,Neutral,386.55,354.7,261.34,309.21,133.22,1,13,17.3549,1,13,17.4537,1,13,15.1488,1,13,2.8717
3,38,Defensive,386.55,354.7,261.34,309.21,133.22,1,13,25.3549,1,13,25.3549,1,13,15.9488,1,13,4.3076
3,38,Dynamic,386.55,354.7,261.34,309.21,133.22,1,13,13.3549,1,13,13.6414,1,13,14.7488,1,13,2.1538
3,39,Offensive,28.84,278.52,70.8,319.71,58.79,1,10,18.2394,1,10,18.2394,1,10,93.2942,1,10,9.492
3,39,Neutral,28.84,278.52,70.8,319.71,58.79,1,10,21.2394,1,10,21.2394,1,10,93.5942,1,10,12.656
3,39,Defensive,28.84,278.52,70.8,319.71,58.79,1,6,25.7705,1,6,25.7705,1,10,94.1942,1,10,18.984
3,39,Dynamic,28.84,278.52,70.8,319.71,58.79,1,10,19.5728,1,10,19.5728,1,10,93.4276,1,10,14.4991
3,40,Offensive,276.21,125.2,265.83,283.6,158.74,1,17,16.2152,1,17,16.2152,1,23,2.2,1,17,1.0638
3,40,Neutral,276.21,125.2,265.83,283.6,158.74,1,17,21.5486,1,17,21.5486,1,23,2.9333,1,17,1.4184
3,40,Defensive,276.21,125.2,265.83,283.6,158.74,1,17,32.2152,1,17,32.2152,1,23,4.4,1,17,2.1275
3,40,Dynamic,276.21,125.2,265.83,283.6,158.74,1,17,16.2152,1,17,16.2152,1,23,2.2,1,17,1.0638
3,41,Offensive,366.98,117.15,121.37,279.01,294.15,1,25,24.0,1,25,25.0128,1,25,2.4,1,25,3.3425
3,41,Neutral,366.98,117.15,121.37,279.01,294.15,1,25,32.0,1,25,32.0888,1,25,3.2,1,25,3.3914
3,41,Defensive,366.98,117.15,121.37,279.01,294.15,1,25,48.0,1,25,48.0,1,25,4.8,1,25,5.0871
3,41,Dynamic,366.98,117.15,121.37,279.01,294.15,1,25,24.0,1,25,25.0128,1,25,2.4,1,25,3.3425
3,42,Offensive,36.97,64.17,298.02,50.96,261.38,1,27,30.001,1,27,30.001,1,32,32.9041,1,27,6.3038
3,42,Neutral,36.97,64.17,298.02,50.96,261.38,1,27,38.6677,1,27,38.6677,1,32,33.9374,1,27,8.4051
3,42,Defensive,36.97,64.17,298.02,50.96,261.38,1,27,56.001,1,27,56.001,1,32,36.0041,1,27,12.6076
3,42,Dynamic,36.97,64.17,298.02,50.96,261.38,1,27,30.3343,1,27,30.3343,1,32,32.9374,1,27,7.3694
3,43,Offensive,320.16,170.75,412.04,238.19,113.96,1,13,13.4443,1,13,13.4443,1,16,6.9822,1,13,3.0896
3,43,Neutral,320.16,170.75,412.04,238.19,113.96,1,13,17.4443,1,13,17.4443,1,16,7.4822,1,13,3.6803
3,43,Defensive,320.16,170.75,412.04,238.19,113.96,1,13,25.4443,1,13,25.4443,1,16,8.4822,1,13,3.8409
3,43,Dynamic,320.16,170.75,412.04,238.19,113.96,1,13,13.4443,1,13,13.4443,1,16,6.9822,1,13,3.0896
3,44,Offensive,378.66,42.25,111.67,118.98,277.79,1,27,27.1796,1,27,27.5481,1,28,11.2837,1,27,4.2347
3,44,Neutral,378.66,42.25,111.67,118.98,277.79,1,27,35.8462,1,27,35.8462,1,28,12.1837,1,27,5.6462
3,44,Defensive,378.66,42.25,111.67,118.98,277.79,1,27,53.1796,1,27,53.1796,1,28,13.9837,1,27,7.1733
3,44,Dynamic,378.66,42.25,111.67,118.98,277.79,1,27,27.1796,1,27,27.5481,1,28,11.2837,1,27,4.2347
3,45,Offensive,401.87,376.82,198.16,279.16,225.91,1,22,21.2724,1,22,21.8022,1,22,4.8243,1,22,2.4091
3,45,Neutral,401.87,376.82,198.16,279.16,225.91,1,22,28.2724,1,22,28.2724,1,22,5.5243,1,22,3.2121
3,45,Defensive,401.87,376.82,198.16,279.16,225.91,1,22,42.2724,1,22,42.2724,1,22,6.9243,1,22,4.3374
3,45,Dynamic,401.87,376.82,198.16,279.16,225.91,1,22,21.2724,1,22,21.8022,1,22,4.8243,1,22,2.4091
3,46,Offensive,55.83,413.66,51.19,227.15,186.57,1,21,26.1501,1,21,26.1501,1,38,23.1205,1,21,8.9086
3,46,Neutral,55.83,413.66,51.19,227.15,186.57,1,20,32.6746,1,21,32.8168,1,38,24.3538,1,22,11.0155
3,46,Defensive,55.83,413.66,51.19,227.15,186.57,1,20,45.3413,1,20,45.3413,1,38,26.8205,1,22,14.8733
3,46,Dynamic,55.83,413.66,51.19,227.15,186.57,1,21,26.4835,1,21,26.4835,1,38,23.1205,1,21,9.4855
3,47,Offensive,106.14,311.92,28.56,169.45,162.23,1,16,17.8837,1,16,17.8837,1,32,25.463,1,16,3.7984
3,47,Neutral,106.14,311.92,28.56,169.45,162.23,1,16,22.8837,1,16,22.8837,1,32,26.4964,1,16,5.0645
3,47,Defensive,106.14,311.92,28.56,169.45,162.23,1,16,32.8837,1,16,32.8837,1,32,28.563,1,16,7.5968
3,47,Dynamic,106.14,311.92,28.56,169.45,162.23,1,16,18.217,1,16,18.217,1,32,25.4964,1,16,4.6306
3,48,Offensive,304.1,332.53,473.52,382.1,176.53,1,18,17.4378,1,18,17.4378,1,19,2.1613,1,18,2.5637
3,48,Neutral,304.1,332.53,473.52,382.1,176.53,1,18,23.1045,1,18,23.1045,1,19,2.7613,1,18,3.4182
3,48,Defensive,304.1,332.53,473.52,382.1,176.53,1,18,34.4378,1,18,34.4378,1,19,3.9613,1,19,3.0801
3,48,Dynamic,304.1,332.53,473.52,382.1,176.53,1,18,17.4378,1,18,17.4378,1,19,2.1613,1,18,2.5637
3,49,Offensive,114.11,35.19,168.94,59.52,59.98,1,6,5.0,1,6,5.0,1,6,0.5,1,6,0.0716
3,49,Neutral,114.11,35.19,168.94,59.52,59.98,1,6,6.6667,1,6,6.6667,1,6,0.6667,1,6,0.0954
3,49,Defensive,114.11,35.19,168.94,59.52,59.98,1,6,10.0,1,6,10.0,1,6,1.0,1,6,0.1432
3,49,Dynamic,114.11,35.19,168.94,59.52,59.98,1,6,5.0,1,6,5.0,1,6,0.5,1,6,0.0716
3,50,Offensive,394.5,453.64,457.66,174.71,285.99,1,30,35.449,1,30,35.5786,1,55,7.6313,1,29,11.1004
3,50,Neutral,394.5,453.64,457.66,174.71,285.99,1,30,45.1157,1,30,45.1157,1,55,9.4313,1,43,7.1035
3,50,Defensive,394.5,453.64,457.66,174.71,285.99,1,29,64.3423,1,29,64.3423,1,42,12.5837,1,42,10.2065
3,50,Dynamic,394.5,453.64,457.66,174.71,285.99,1,30,36.1157,1,30,36.2452,1,55,7.6313,1,29,12.8036
3,51,Offensive,465.29,337.45,252.67,382.18,217.28,1,22,24.4369,1,22,24.4369,1,29,25.6512,1,22,4.9331
3,51,Neutral,465.29,337.45,252.67,382.18,217.28,1,22,31.4369,1,22,31.4369,1,29,26.5845,1,22,6.5774
3,51,Defensive,465.29,337.45,252.67,382.18,217.28,1,22,45.4369,1,22,45.4369,1,29,28.4512,1,22,9.8661
3,51,Dynamic,465.29,337.45,252.67,382.18,217.28,1,22,24.7702,1,22,24.7702,1,29,25.6845,1,22,5.689
3,52,Offensive,158.58,439.15,460.0,424.95,301.76,1,32,31.0361,1,32,31.2167,1,32,3.4613,1,32,3.6336
3,52,Neutral,158.58,439.15,460.0,424.95,301.76,1,32,41.3695,1,32,41.3695,1,32,4.4946,1,32,4.4886
3,52,Defensive,158.58,439.15,460.0,424.95,301.76,1,32,62.0361,1,32,62.0361,1,32,6.5613,1,32,6.7329
3,52,Dynamic,158.58,439.15,460.0,424.95,301.76,1,32,31.0361,1,32,31.2167,1,32,3.4613,1,32,3.6336
3,53,Offensive,206.12,53.44,170.42,434.1,382.32,1,39,38.0,1,39,38.0,1,39,3.8,1,39,5.0321
3,53,Neutral,206.12,53.44,170.42,434.1,382.32,1,39,50.6667,1,39,50.6667,1,39,5.0667,1,39,6.7095
3,53,Defensive,206.12,53.44,170.42,434.1,382.32,1,39,76.0,1,39,76.0,1,39,7.6,1,39,10.0642
3,53,Dynamic,206.12,53.44,170.42,434.1,382.32,1,39,38.0,1,39,38.0,1,39,3.8,1,39,5.0321
3,54,Offensive,213.3,91.46,209.89,319.16,227.73,1,23,22.0,1,23,22.1085,1,23,2.2,1,23,1.7537
3,54,Neutral,213.3,91.46,209.89,319.16,227.73,1,23,29.3333,1,23,29.3333,1,23,2.9333,1,23,2.3382
3,54,Defensive,213.3,91.46,209.89,319.16,227.73,1,23,44.0,1,23,44.0,1,23,4.4,1,23,3.5073
3,54,Dynamic,213.3,91.46,209.89,319.16,227.73,1,23,22.0,1,23,22.1085,1,23,2.2,1,23,1.7537
3,55,Offensive,45.65,416.48,24.69,171.98,245.4,1,25,30.1501,1,25,30.1501,1,41,23.4205,1,26,9.1347
3,55,Neutral,45.65,416.48,24.69,171.98,245.4,1,25,38.1501,1,25,38.1501,1,41,24.7538,1,26,11.5128
3,55,Defensive,45.65,416.48,24.69,171.98,245.4,1,25,54.1501,1,25,54.1501,1,41,27.4205,1,27,16.3123
3,55,Dynamic,45.65,416.48,24.69,171.98,245.4,1,25,30.4835,1,25,30.4835,1,41,23.4205,1,26,9.7238
3,56,Offensive,209.45,309.64,380.37,302.19,171.08,1,23,29.7984,1,23,30.1425,1,31,73.8597,1,27,12.2073
3,56,Neutral,209.45,309.64,380.37,302.19,171.08,1,23,37.1317,1,23,37.1317,1,31,74.8597,1,26,13.1135
3,56,Defensive,209.45,309.64,380.37,302.19,171.08,1,19,49.4662,1,19,49.4662,1,31,76.8597,1,25,19.5271
3,56,Dynamic,209.45,309.64,380.37,302.19,171.08,1,23,30.465,1,23,30.8092,1,31,73.9264,1,27,15.0195
3,57,Offensive,248.36,176.26,190.03,378.14,210.14,1,21,20.0,1,21,20.0,1,21,2.0,1,21,1.3504
3,57,Neutral,248.36,176.26,190.03,378.14,210.14,1,21,26.6667,1,21,26.6667,1,21,2.6667,1,21,1.8005
3,57,Defensive,248.36,176.26,190.03,378.14,210.14,1,21,40.0,1,21,40.0,1,21,4.0,1,21,2.7008
3,57,Dynamic,248.36,176.26,190.03,378.14,210.14,1,21,20.0,1,21,20.0,1,21,2.0,1,21,1.3504
3,58,Offensive,333.01,362.68,360.62,252.39,113.7,1,12,19.5293,1,12,19.5293,1,37,3.6,1,24,3.5959
3,58,Neutral,333.01,362.68,360.62,252.39,113.7,1,12,23.196,1,12,23.196,1,37,4.8,1,25,3.0096
3,58,Defensive,333.01,362.68,360.62,252.39,113.7,1,12,30.5293,1,12,30.5293,1,24,6.7524,1,25,3.5055
3,58,Dynamic,333.01,362.68,360.62,252.39,113.7,1,12,21.1688,1,12,21.1688,1,37,3.6,1,24,3.5959
3,59,Offensive,469.14,265.69,431.43,478.83,216.45,1,22,26.8603,1,22,28.0483,1,60,6.2613,1,22,8.0904
3,59,Neutral,469.14,265.69,431.43,478.83,216.45,1,22,33.8603,1,22,33.8603,1,60,8.228,1,22,9.9235
3,59,Defensive,469.14,265.69,431.43,478.83,216.45,1,22,47.8603,1,22,47.8603,1,47,11.7137,1,22,14.8853
3,59,Dynamic,469.14,265.69,431.43,478.83,216.45,1,22,27.527,1,22,28.715,1,60,6.2613,1,22,9.2418
3,60,Offensive,170.37,102.35,100.93,115.18,70.62,1,10,9.0378,1,8,9.3954,1,10,1.2777,1,8,2.5651
3,60,Neutral,170.37,102.35,100.93,115.18,70.62,1,8,11.4075,1,8,11.4075,1,10,1.5777,1,10,1.7337
3,60,Defensive,170.37,102.35,100.93,115.18,70.62,1,8,16.0742,1,8,16.0742,1,10,2.1777,1,10,1.3023
3,60,Dynamic,170.37,102.35,100.93,115.18,70.62,1,10,9.0378,1,8,9.7287,1,10,1.2777,1,10,1.3003
3,61,Offensive,359.3,37.13,183.45,49.78,176.31,1,18,17.0,1,18,17.0,1,18,1.7,1,18,0.9617
3,61,Neutral,359.3,37.13,183.45,49.78,176.31,1,18,22.6667,1,18,22.6667,1,18,2.2667,1,18,1.2822
3,61,Defensive,359.3,37.13,183.45,49.78,176.31,1,18,34.0,1,18,34.0,1,18,3.4,1,18,1.9233
3,61,Dynamic,359.3,37.13,183.45,49.78,176.31,1,18,17.0,1,18,17.0,1,18,1.7,1,18,0.9617
3,62,Offensive,429.36,168.56,244.72,362.55,267.81,1,31,30.4267,1,31,30.8013,1,40,4.4779,1,30,7.4759
3,62,Neutral,429.36,168.56,244.72,362.55,267.81,1,31,40.4267,1,31,40.4405,1,40,5.7779,1,31,5.5449
3,62,Defensive,429.36,168.56,244.72,362.55,267.81,1,24,57.3421,1,24,57.3421,1,40,8.3779,1,31,7.1132
3,62,Dynamic,429.36,168.56,244.72,362.55,267.81,1,31,30.4267,1,31,30.8013,1,40,4.4779,1,30,7.4759
3,63,Offensive,378.18,25.34,457.85,57.01,85.74,1,9,21.6691,1,9,21.6691,1,33,32.8258,1,33,5.6643
3,63,Neutral,378.18,25.34,457.85,57.01,85.74,1,9,24.3358,1,9,24.3358,1,33,33.8925,1,33,7.1631
3,63,Defensive,378.18,25.34,457.85,57.01,85.74,1,9,29.6691,1,9,29.6691,1,33,36.0258,1,33,9.8042
3,63,Dynamic,378.18,25.34,457.85,57.01,85.74,1,9,24.3358,1,9,24.3358,1,33,32.8591,1,33,6.4745
3,64,Offensive,131.95,363.39,413.16,288.55,291.0,1,32,38.8444,1,32,39.4287,1,41,76.89,1,36,18.9921
3,64,Neutral,131.95,363.39,413.16,288.55,291.0,1,32,49.1777,1,32,49.1777,1,41,78.2233,1,34,15.9039
3,64,Defensive,131.95,363.39,413.16,288.55,291.0,1,31,69.26,1,31,69.26,1,41,80.89,1,34,22.8188
3,64,Dynamic,131.95,363.39,413.16,288.55,291.0,1,32,40.1777,1,32,40.762,1,41,77.0233,1,33,17.4212
3,65,Offensive,400.7,290.39,400.11,426.61,136.22,1,14,19.6339,1,14,19.6339,1,48,22.2895,1,14,9.0341
3,65,Neutral,400.7,290.39,400.11,426.61,136.22,1,14,23.9672,1,14,23.9672,1,48,23.8562,1,14,9.6107
3,65,Defensive,400.7,290.39,400.11,426.61,136.22,1,14,32.6339,1,14,32.6339,1,34,26.3423,1,17,13.2854
3,65,Dynamic,400.7,290.39,400.11,426.61,136.22,1,14,20.3005,1,14,20.3005,1,48,22.3229,1,14,10.7505
3,66,Offensive,268.15,184.12,299.6,238.65,62.95,1,6,8.0729,1,6,8.0729,1,6,31.2288,1,6,3.151
3,66,Neutral,268.15,184.12,299.6,238.65,62.95,1,6,9.7395,1,6,9.7395,1,6,31.3954,1,6,4.2013
3,66,Defensive,268.15,184.12,299.6,238.65,62.95,1,6,13.0729,1,6,13.0729,1,6,31.7288,1,6,6.302
3,66,Dynamic,268.15,184.12,299.6,238.65,62.95,1,6,8.4062,1,6,8.4062,1,6,31.2621,1,6,3.9723
3,67,Offensive,225.7,305.86,384.05,107.93,253.48,1,25,24.9676,1,25,24.9676,1,28,9.8142,1,25,2.9409
3,67,Neutral,225.7,305.86,384.05,107.93,253.48,1,25,32.9676,1,25,32.9676,1,28,10.7142,1,25,3.9212
3,67,Defensive,225.7,305.86,384.05,107.93,253.48,1,24,48.8517,1,24,48.8517,1,28,12.5142,1,25,5.8818
3,67,Dynamic,225.7,305.86,384.05,107.93,253.48,1,25,24.9676,1,25,24.9676,1,28,9.8142,1,25,2.9409
3,68,Offensive,457.56,475.56,64.98,343.78,414.1,1,40,44.9327,1,40,45.1131,1,40,63.2271,1,40,12.143
3,68,Neutral,457.56,475.56,64.98,343.78,414.1,1,40,57.9327,1,40,57.9327,1,40,64.5271,1,40,16.1907
3,68,Defensive,457.56,475.56,64.98,343.78,414.1,1,40,83.9327,1,40,83.9327,1,40,67.1271,1,40,23.9296
3,68,Dynamic,457.56,475.56,64.98,343.78,414.1,1,40,46.266,1,40,46.4464,1,40,63.3604,1,40,16.5419
3,69,Offensive,258.94,181.99,157.29,85.86,139.91,1,13,12.3954,1,13,12.3954,1,14,4.8761,1,13,1.9989
3,69,Neutral,258.94,181.99,157.29,85.86,139.91,1,13,16.3954,1,13,16.3954,1,14,5.3095,1,13,1.5934
3,69,Defensive,258.94,181.99,157.29,85.86,139.91,1,13,24.3954,1,13,24.3954,1,14,6.1761,1,13,1.7977
3,69,Dynamic,258.94,181.99,157.29,85.86,139.91,1,13,12.3954,1,13,12.3954,1,14,4.8761,1,13,1.9989
3,70,Offensive,192.05,391.14,142.79,106.91,288.47,1,30,33.5203,1,30,33.7201,1,33,30.2005,1,32,7.2253
3,70,Neutral,192.05,391.14,142.79,106.91,288.47,1,30,43.187,1,30,43.187,1,33,31.2672,1,32,9.6337
3,70,Defensive,192.05,391.14,142.79,106.91,288.47,1,30,62.5203,1,30,62.5203,1,33,33.4005,1,32,13.25
3,70,Dynamic,192.05,391.14,142.79,106.91,288.47,1,30,34.187,1,30,34.3868,1,33,30.2338,1,32,8.0182
3,71,Offensive,29.66,252.26,311.43,274.95,282.68,1,30,36.2638,1,30,36.2638,1,32,68.0459,1,30,10.1528
3,71,Neutral,29.66,252.26,311.43,274.95,282.68,1,30,45.9305,1,30,45.9305,1,32,69.0793,1,30,13.5371
3,71,Defensive,29.66,252.26,311.43,274.95,282.68,1,30,65.2638,1,30,65.2638,1,32,71.1459,1,30,20.3056
3,71,Dynamic,29.66,252.26,311.43,274.95,282.68,1,30,37.5972,1,30,37.5972,1,32,68.1793,1,30,15.0522
3,72,Offensive,198.39,50.79,84.58,78.21,117.07,1,12,11.0,1,12,11.0,1,12,1.1,1,12,0.3893
3,72,Neutral,198.39,50.79,84.58,78.21,117.07,1,12,14.6667,1,12,14.6667,1,12,1.4667,1,12,0.519
3,72,Defensive,198.39,50.79,84.58,78.21,117.07,1,12,22.0,1,12,22.0,1,12,2.2,1,12,0.7785
3,72,Dynamic,198.39,50.79,84.58,78.21,117.07,1,12,11.0,1,12,11.0,1,12,1.1,1,12,0.3893
3,73,Offensive,106.49,147.6,158.12,453.4,310.12,1,32,36.3138,1,32,36.3138,1,33,50.2733,1,32,9.6262
3,73,Neutral,106.49,147.6,158.12,453.4,310.12,1,32,46.6472,1,32,46.6472,1,33,51.3399,1,32,12.835
3,73,Defensive,106.49,147.6,158.12,453.4,310.12,1,32,67.3138,1,32,67.3138,1,33,53.4733,1,32,18.8805
3,73,Dynamic,106.49,147.6,158.12,453.4,310.12,1,32,36.6472,1,32,36.6472,1,33,50.3066,1,32,10.709
3,74,Offensive,348.2,340.58,290.56,89.13,257.97,1,27,26.7036,1,27,26.7036,1,35,3.8296,1,27,3.0159
3,74,Neutral,348.2,340.58,290.56,89.13,257.97,1,27,35.3703,1,27,35.3703,1,35,4.9629,1,27,4.0212
3,74,Defensive,348.2,340.58,290.56,89.13,257.97,1,27,52.7036,1,27,52.7036,1,35,7.2296,1,27,6.0319
3,74,Dynamic,348.2,340.58,290.56,89.13,257.97,1,27,26.7036,1,27,26.7036,1,35,3.8296,1,27,3.0159
3,75,Offensive,99.86,437.95,429.84,387.74,333.78,1,34,40.1466,1,34,40.1466,1,44,62.6093,1,38,10.8333
3,75,Neutral,99.86,437.95,429.84,387.74,333.78,1,34,51.1466,1,34,51.1466,1,44,64.0427,1,38,14.4443
3,75,Defensive,99.86,437.95,429.84,387.74,333.78,1,34,73.1466,1,34,73.1466,1,44,66.9093,1,44,20.8071
3,75,Dynamic,99.86,437.95,429.84,387.74,333.78,1,34,41.4799,1,34,41.4799,1,44,62.7427,1,38,15.0262
3,76,Offensive,415.63,389.25,230.46,289.08,210.53,1,19,19.6393,1,19,19.9258,1,19,18.1928,1,19,3.1374
3,76,Neutral,415.63,389.25,230.46,289.08,210.53,1,19,25.6393,1,19,25.7381,1,19,18.7928,1,19,4.1832
3,76,Defensive,415.63,389.25,230.46,289.08,210.53,1,19,37.6393,1,19,37.6393,1,19,19.9928,1,19,6.2748
3,76,Dynamic,415.63,389.25,230.46,289.08,210.53,1,19,19.6393,1,19,19.9258,1,19,18.1928,1,19,3.1374
3,77,Offensive,171.85,296.24,293.63,306.82,122.23,1,13,12.0,1,13,12.0,1,13,1.2,1,13,0.47
3,77,Neutral,171.85,296.24,293.63,306.82,122.23,1,13,16.0,1,13,16.0,1,13,1.6,1,13,0.6267
3,77,Defensive,171.85,296.24,293.63,306.82,122.23,1,13,24.0,1,13,24.0,1,13,2.4,1,13,0.94
3,77,Dynamic,171.85,296.24,293.63,306.82,122.23,1,13,12.0,1,13,12.0,1,13,1.2,1,13,0.47
3,78,Offensive,427.44,451.15,294.74,195.85,287.73,1,27,26.2514,1,27,26.2514,1,39,4.1613,1,27,2.9377
3,78,Neutral,427.44,451.15,294.74,195.85,287.73,1,27,34.918,1,27,34.918,1,39,5.428,1,27,3.917
3,78,Defensive,427.44,451.15,294.74,195.85,287.73,1,27,52.2514,1,27,52.2514,1,27,7.7137,1,27,5.8755
3,78,Dynamic,427.44,451.15,294.74,195.85,287.73,1,27,26.2514,1,27,26.2514,1,39,4.1613,1,27,2.9377
3,79,Offensive,373.24,258.56,458.54,31.86,242.22,1,25,35.5598,1,25,35.5598,1,37,74.1864,1,36,11.1113
3,79,Neutral,373.24,258.56,458.54,31.86,242.22,1,24,43.2532,1,24,43.2532,1,37,75.3864,1,41,15.1913
3,79,Defensive,373.24,258.56,458.54,31.86,242.22,1,24,58.5865,1,24,58.5865,1,37,77.7864,1,36,20.4122
3,79,Dynamic,373.24,258.56,458.54,31.86,242.22,1,25,37.8932,1,25,37.8932,1,37,74.3197,1,36,15.7832
3,80,Offensive,333.98,260.29,449.44,113.58,186.69,1,17,31.0451,1,16,31.124,1,29,102.3672,1,28,13.1508
3,80,Neutral,333.98,260.29,449.44,113.58,186.69,1,16,36.124,1,17,36.3785,1,29,103.3005,1,29,17.0524
3,80,Defensive,333.98,260.29,449.44,113.58,186.69,1,16,46.124,1,16,46.124,1,29,105.1672,1,29,23.6757
3,80,Dynamic,333.98,260.29,449.44,113.58,186.69,1,17,33.3785,1,16,33.4574,1,29,102.5005,1,28,19.6033
3,81,Offensive,479.38,31.04,191.08,367.87,443.36,1,47,49.2915,1,47,49.4416,1,47,37.5151,1,47,11.9749
3,81,Neutral,479.38,31.04,191.08,367.87,443.36,1,47,64.6248,1,47,64.6248,1,47,39.0484,1,47,14.7959
3,81,Defensive,479.38,31.04,191.08,367.87,443.36,1,40,93.6203,1,40,93.6203,1,47,42.1151,1,47,22.1938
3,81,Dynamic,479.38,31.04,191.08,367.87,443.36,1,47,49.6248,1,47,49.7749,1,47,37.5484,1,47,12.9495
3,82,Offensive,133.71,420.11,222.94,185.47,251.04,1,27,26.2147,1,27,26.4931,1,27,4.7465,1,27,3.2815
